trans_num,trans_date,category,amt,offer_id,expiration_date,response
910,2014-05-16,grocery_net,31.05,NUL,NUL,NUL
911,2014-05-16,misc_pos,4.06,NUL,NUL,NUL
912,2014-05-16,entertainment,12.33,NUL,NUL,NUL
913,2014-05-16,food_dining,18.89,NUL,NUL,NUL
914,2014-05-17,gas_transport,56.04,NUL,NUL,NUL
915,2014-05-17,gas_transport,82.32,NUL,NUL,NUL
916,2014-05-17,entertainment,5.3,NUL,NUL,NUL
917,2014-05-20,utilities,46.05,NUL,NUL,NUL
918,2014-05-21,entertainment,4.27,NUL,NUL,NUL
919,2014-05-21,health_fitness,20.9,NUL,NUL,NUL
920,2014-05-21,gas_transport,69.76,NUL,NUL,NUL
921,2014-05-21,utilities,41.37,NUL,NUL,NUL
922,2014-05-21,grocery_pos,34.4,NUL,NUL,NUL
923,2014-05-22,utilities,76.21,NUL,NUL,NUL
924,2014-05-23,shopping_net,46.44,NUL,NUL,NUL
925,2014-05-23,shopping_net,1487.43,NUL,NUL,NUL
926,2014-05-23,food_dining,0.9,NUL,NUL,NUL
927,2014-05-23,personal_care,0.51,NUL,NUL,NUL
928,2014-05-24,utilities,32.16,NUL,NUL,NUL
929,2014-05-24,pharmacy,14.93,NUL,NUL,NUL
930,2014-05-24,food_dining,5.42,NUL,NUL,NUL
931,2014-05-24,entertainment,83.18,NUL,NUL,NUL
932,2014-05-25,shopping_pos,7.17,NUL,NUL,NUL
933,2014-05-25,health_fitness,31.53,NUL,NUL,NUL
934,2014-05-26,grocery_pos,39.18,NUL,NUL,NUL
935,2014-05-27,food_dining,78.16,NUL,NUL,NUL
936,2014-05-28,health_fitness,13.38,NUL,NUL,NUL
937,2014-05-29,gas_transport,41.58,NUL,NUL,NUL
938,2014-05-30,entertainment,147.19,NUL,NUL,NUL
939,2014-05-30,shopping_net,54.49,NUL,NUL,NUL
940,2014-05-30,travel,2.86,NUL,NUL,NUL
941,2014-05-31,gas_transport,48.58,NUL,NUL,NUL
942,2014-05-31,personal_care,6.32,NUL,NUL,NUL
943,2014-05-31,gas_transport,59.63,NUL,NUL,NUL
944,2014-05-31,health_fitness,0.66,NUL,NUL,NUL
945,2014-05-31,personal_care,27.18,NUL,NUL,NUL
946,2014-05-31,entertainment,16.34,NUL,NUL,NUL
947,2014-05-31,pharmacy,33.83,NUL,NUL,NUL
948,2014-05-31,food_dining,4.5,NUL,NUL,NUL
949,2014-06-01,shopping_pos,1487.47,2.0,2014-06-08,1.0
950,2014-06-01,shopping_net,1.1,NUL,NUL,NUL
951,2014-06-02,shopping_net,29.79,NUL,NUL,NUL
952,2014-06-03,entertainment,47.22,NUL,NUL,NUL
953,2014-06-03,personal_care,75.15,NUL,NUL,NUL
954,2014-06-05,personal_care,21.96,NUL,NUL,NUL
955,2014-06-06,misc_net,41.45,NUL,NUL,NUL
956,2014-06-06,gas_transport,77.14,NUL,NUL,NUL
957,2014-06-06,shopping_net,17.55,NUL,NUL,NUL
958,2014-06-06,misc_net,5.13,NUL,NUL,NUL
959,2014-06-07,misc_net,127.52,NUL,NUL,NUL
960,2014-06-07,misc_pos,12.21,NUL,NUL,NUL
961,2014-06-07,shopping_net,186.89,NUL,NUL,NUL
962,2014-06-07,utilities,84.42,NUL,NUL,NUL
963,2014-06-07,grocery_pos,70.06,NUL,NUL,NUL
964,2014-06-07,utilities,16.35,NUL,NUL,NUL
965,2014-06-07,grocery_net,38.72,NUL,NUL,NUL
966,2014-06-07,shopping_pos,3.07,NUL,NUL,NUL
967,2014-06-07,utilities,31.57,NUL,NUL,NUL
968,2014-06-07,grocery_pos,32.44,NUL,NUL,NUL
969,2014-06-07,gas_transport,55.6,NUL,NUL,NUL
970,2014-06-08,gas_transport,58.14,NUL,NUL,NUL
971,2014-06-08,home,12.01,NUL,NUL,NUL
972,2014-06-08,gas_transport,60.05,NUL,NUL,NUL
973,2014-06-08,gas_transport,51.98,NUL,NUL,NUL
974,2014-06-09,misc_net,106.18,NUL,NUL,NUL
975,2014-06-09,utilities,58.79,NUL,NUL,NUL
976,2014-06-10,misc_net,75.62,NUL,NUL,NUL
977,2014-06-10,shopping_net,182.06,NUL,NUL,NUL
978,2014-06-10,personal_care,0.51,NUL,NUL,NUL
979,2014-06-10,home,5.66,NUL,NUL,NUL
980,2014-06-11,shopping_net,4487.56,NUL,NUL,NUL
981,2014-06-11,food_dining,18.59,NUL,NUL,NUL
982,2014-06-13,gas_transport,64.0,NUL,NUL,NUL
983,2014-06-13,shopping_net,39.58,NUL,NUL,NUL
984,2014-06-13,utilities,51.92,NUL,NUL,NUL
985,2014-06-14,kids_pets,25.06,NUL,NUL,NUL
986,2014-06-14,personal_care,11.54,NUL,NUL,NUL
987,2014-06-14,misc_net,12.3,NUL,NUL,NUL
988,2014-06-14,misc_net,10.9,NUL,NUL,NUL
989,2014-06-15,food_dining,10.75,NUL,NUL,NUL
990,2014-06-15,misc_pos,13.99,NUL,NUL,NUL
991,2014-06-15,pharmacy,2.31,NUL,NUL,NUL
992,2014-06-17,entertainment,5.62,NUL,NUL,NUL
993,2014-06-17,shopping_net,274.87,NUL,NUL,NUL
994,2014-06-17,shopping_net,0.66,NUL,NUL,NUL
995,2014-06-18,entertainment,379.85,NUL,NUL,NUL
996,2014-06-19,health_fitness,63.66,NUL,NUL,NUL
997,2014-06-20,kids_pets,36.45,NUL,NUL,NUL
998,2014-06-20,shopping_net,62.72,NUL,NUL,NUL
999,2014-06-20,kids_pets,113.03,NUL,NUL,NUL
1000,2014-06-21,travel,1704.41,NUL,NUL,NUL
1001,2014-06-21,gas_transport,54.74,NUL,NUL,NUL
1002,2014-06-21,misc_net,2.08,NUL,NUL,NUL
1003,2014-06-22,home,19.09,NUL,NUL,NUL
1004,2014-06-22,kids_pets,7.54,NUL,NUL,NUL
1005,2014-06-23,shopping_pos,1834.43,3.0,2014-06-30,1.0
1006,2014-06-23,kids_pets,29.55,NUL,NUL,NUL
1007,2014-06-24,shopping_pos,9.11,NUL,NUL,NUL
1008,2014-06-24,entertainment,35.06,NUL,NUL,NUL
1009,2014-06-25,shopping_net,0.8,NUL,NUL,NUL
1010,2014-06-25,personal_care,0.51,NUL,NUL,NUL
1011,2014-06-25,gas_transport,47.61,NUL,NUL,NUL
1012,2014-06-27,utilities,29.34,NUL,NUL,NUL
1013,2014-06-27,shopping_net,171.38,NUL,NUL,NUL
1014,2014-06-28,shopping_pos,23.9,NUL,NUL,NUL
1015,2014-06-28,misc_pos,1.06,NUL,NUL,NUL
1016,2014-06-28,shopping_net,605.54,NUL,NUL,NUL
1017,2014-06-28,shopping_net,989.5,NUL,NUL,NUL
1018,2014-06-28,grocery_net,18.9,NUL,NUL,NUL
1019,2014-06-29,misc_net,9.29,NUL,NUL,NUL
1020,2014-06-29,pharmacy,9.75,NUL,NUL,NUL
1021,2014-06-29,utilities,47.11,NUL,NUL,NUL
1022,2014-06-29,misc_net,13.42,NUL,NUL,NUL
1023,2014-06-29,personal_care,43.56,NUL,NUL,NUL
1024,2014-06-30,shopping_net,24.13,NUL,NUL,NUL
1025,2014-06-30,misc_net,439.71,NUL,NUL,NUL
1026,2014-06-30,grocery_pos,6.12,NUL,NUL,NUL
1027,2014-06-30,personal_care,6.5,NUL,NUL,NUL
1028,2014-07-01,utilities,44.27,NUL,NUL,NUL
1029,2014-07-01,food_dining,34.72,NUL,NUL,NUL
1030,2014-07-01,gas_transport,56.09,NUL,NUL,NUL
1031,2014-07-01,gas_transport,49.41,NUL,NUL,NUL
1032,2014-07-01,food_dining,35.77,NUL,NUL,NUL
1033,2014-07-03,food_dining,19.13,NUL,NUL,NUL
1034,2014-07-04,kids_pets,53.58,NUL,NUL,NUL
1035,2014-07-04,grocery_net,26.85,NUL,NUL,NUL
1036,2014-07-04,grocery_net,14.65,NUL,NUL,NUL
1037,2014-07-04,kids_pets,24.48,NUL,NUL,NUL
1038,2014-07-05,shopping_net,19.55,NUL,NUL,NUL
1039,2014-07-05,food_dining,96.93,NUL,NUL,NUL
1040,2014-07-06,food_dining,1.55,NUL,NUL,NUL
1041,2014-07-06,kids_pets,17.51,NUL,NUL,NUL
1042,2014-07-08,shopping_pos,0.27,NUL,NUL,NUL
1043,2014-07-11,pharmacy,14.4,NUL,NUL,NUL
1044,2014-07-11,kids_pets,81.38,NUL,NUL,NUL
1045,2014-07-11,misc_net,7.49,NUL,NUL,NUL
1046,2014-07-11,shopping_net,10.56,NUL,NUL,NUL
1047,2014-07-11,grocery_pos,33.7,NUL,NUL,NUL
1048,2014-07-12,shopping_pos,4.76,NUL,NUL,NUL
1049,2014-07-12,shopping_net,58.42,NUL,NUL,NUL
1050,2014-07-12,grocery_pos,10.74,NUL,NUL,NUL
1051,2014-07-12,shopping_pos,4.26,NUL,NUL,NUL
1052,2014-07-12,shopping_pos,1878.0,NUL,NUL,NUL
1053,2014-07-12,home,80.91,NUL,NUL,NUL
1054,2014-07-12,health_fitness,107.74,NUL,NUL,NUL
1055,2014-07-12,pharmacy,12.05,NUL,NUL,NUL
1056,2014-07-13,entertainment,9.53,NUL,NUL,NUL
1057,2014-07-13,kids_pets,14.12,NUL,NUL,NUL
1058,2014-07-13,entertainment,9.97,NUL,NUL,NUL
1059,2014-07-14,health_fitness,16.04,NUL,NUL,NUL
1060,2014-07-14,utilities,75.09,NUL,NUL,NUL
1061,2014-07-15,pharmacy,38.72,NUL,NUL,NUL
1062,2014-07-16,gas_transport,40.09,NUL,NUL,NUL
1063,2014-07-16,personal_care,9.6,NUL,NUL,NUL
1064,2014-07-16,kids_pets,10.37,NUL,NUL,NUL
1065,2014-07-17,personal_care,0.87,NUL,NUL,NUL
1066,2014-07-17,gas_transport,42.19,NUL,NUL,NUL
1067,2014-07-17,kids_pets,4.69,NUL,NUL,NUL
1068,2014-07-17,shopping_pos,4.48,NUL,NUL,NUL
1069,2014-07-17,personal_care,50.86,NUL,NUL,NUL
1070,2014-07-18,kids_pets,31.77,NUL,NUL,NUL
1071,2014-07-18,health_fitness,0.29,NUL,NUL,NUL
1072,2014-07-18,grocery_pos,59.85,NUL,NUL,NUL
1073,2014-07-18,grocery_pos,29.11,NUL,NUL,NUL
1074,2014-07-18,pharmacy,19.27,NUL,NUL,NUL
1075,2014-07-18,personal_care,10.81,NUL,NUL,NUL
1076,2014-07-19,entertainment,34.82,NUL,NUL,NUL
1077,2014-07-19,misc_pos,44.46,NUL,NUL,NUL
1078,2014-07-19,misc_pos,111.89,NUL,NUL,NUL
1079,2014-07-19,misc_pos,12.23,NUL,NUL,NUL
1080,2014-07-19,personal_care,0.8,NUL,NUL,NUL
1081,2014-07-19,personal_care,65.86,NUL,NUL,NUL
1082,2014-07-19,shopping_pos,70.43,NUL,NUL,NUL
1083,2014-07-19,health_fitness,77.29,NUL,NUL,NUL
1084,2014-07-19,gas_transport,67.05,NUL,NUL,NUL
1085,2014-07-19,health_fitness,78.65,NUL,NUL,NUL
1086,2014-07-19,shopping_net,3.2,NUL,NUL,NUL
1087,2014-07-20,personal_care,23.63,NUL,NUL,NUL
1088,2014-07-20,health_fitness,8.46,NUL,NUL,NUL
1089,2014-07-21,entertainment,4.65,NUL,NUL,NUL
1090,2014-07-21,entertainment,2.92,NUL,NUL,NUL
1091,2014-07-23,grocery_pos,64.1,NUL,NUL,NUL
1092,2014-07-23,kids_pets,212.76,NUL,NUL,NUL
1093,2014-07-23,kids_pets,71.95,NUL,NUL,NUL
1094,2014-07-23,gas_transport,59.1,NUL,NUL,NUL
1095,2014-07-24,entertainment,0.53,NUL,NUL,NUL
1096,2014-07-24,misc_net,536.66,NUL,NUL,NUL
1097,2014-07-25,food_dining,39.61,NUL,NUL,NUL
1098,2014-07-25,gas_transport,51.83,NUL,NUL,NUL
1099,2014-07-25,utilities,44.73,NUL,NUL,NUL
1100,2014-07-25,home,7.17,NUL,NUL,NUL
1101,2014-07-26,gas_transport,51.57,NUL,NUL,NUL
1102,2014-07-27,food_dining,0.23,NUL,NUL,NUL
1103,2014-07-27,gas_transport,62.78,NUL,NUL,NUL
1104,2014-07-28,grocery_net,32.76,NUL,NUL,NUL
1105,2014-07-28,shopping_pos,1.04,NUL,NUL,NUL
1106,2014-07-28,shopping_net,6.87,NUL,NUL,NUL
1107,2014-07-29,gas_transport,70.44,NUL,NUL,NUL
1108,2014-07-29,food_dining,0.21,NUL,NUL,NUL
1109,2014-07-30,utilities,87.78,NUL,NUL,NUL
1110,2014-07-31,misc_pos,0.37,NUL,NUL,NUL
1111,2014-07-31,gas_transport,38.36,NUL,NUL,NUL
1112,2014-08-01,food_dining,129.3,NUL,NUL,NUL
1113,2014-08-01,utilities,61.98,NUL,NUL,NUL
1114,2014-08-02,food_dining,3.81,NUL,NUL,NUL
1115,2014-08-02,personal_care,441.11,NUL,NUL,NUL
1116,2014-08-02,grocery_net,43.94,NUL,NUL,NUL
1117,2014-08-02,shopping_pos,3.98,NUL,NUL,NUL
1118,2014-08-02,utilities,33.27,NUL,NUL,NUL
1119,2014-08-02,home,19.99,NUL,NUL,NUL
1120,2014-08-03,personal_care,0.39,NUL,NUL,NUL
1121,2014-08-03,shopping_net,2.76,NUL,NUL,NUL
1122,2014-08-04,gas_transport,75.76,NUL,NUL,NUL
1123,2014-08-04,shopping_pos,323.1,NUL,NUL,NUL
1124,2014-08-04,grocery_net,49.72,NUL,NUL,NUL
1125,2014-08-05,health_fitness,77.1,NUL,NUL,NUL
1126,2014-08-05,health_fitness,13.18,NUL,NUL,NUL
1127,2014-08-06,misc_pos,99.59,NUL,NUL,NUL
1128,2014-08-06,shopping_net,201.4,NUL,NUL,NUL
1129,2014-08-06,misc_pos,142.77,NUL,NUL,NUL
1130,2014-08-07,shopping_net,1.79,NUL,NUL,NUL
1131,2014-08-07,pharmacy,17.54,NUL,NUL,NUL
1132,2014-08-07,food_dining,76.59,NUL,NUL,NUL
1133,2014-08-08,gas_transport,49.24,NUL,NUL,NUL
1134,2014-08-08,misc_pos,19.32,NUL,NUL,NUL
1135,2014-08-08,shopping_pos,7.61,NUL,NUL,NUL
1136,2014-08-08,utilities,41.28,NUL,NUL,NUL
1137,2014-08-08,food_dining,13.0,NUL,NUL,NUL
1138,2014-08-08,gas_transport,42.91,NUL,NUL,NUL
1139,2014-08-09,misc_net,0.84,NUL,NUL,NUL
1140,2014-08-10,shopping_net,34.07,NUL,NUL,NUL
1141,2014-08-10,entertainment,211.99,NUL,NUL,NUL
1142,2014-08-12,shopping_pos,1878.89,NUL,NUL,NUL
1143,2014-08-14,shopping_pos,1.91,NUL,NUL,NUL
1144,2014-08-14,grocery_pos,30.35,NUL,NUL,NUL
1145,2014-08-14,pharmacy,4.96,NUL,NUL,NUL
1146,2014-08-15,grocery_pos,37.85,NUL,NUL,NUL
1147,2014-08-15,health_fitness,102.67,NUL,NUL,NUL
1148,2014-08-15,shopping_pos,24.3,NUL,NUL,NUL
1149,2014-08-15,misc_pos,15.54,NUL,NUL,NUL
1150,2014-08-15,shopping_pos,3.73,NUL,NUL,NUL
1151,2014-08-16,grocery_net,18.41,NUL,NUL,NUL
1152,2014-08-16,misc_net,125.66,NUL,NUL,NUL
1153,2014-08-16,misc_pos,70.44,NUL,NUL,NUL
1154,2014-08-16,shopping_net,0.91,NUL,NUL,NUL
1155,2014-08-17,health_fitness,10.47,NUL,NUL,NUL
1156,2014-08-17,entertainment,28.67,NUL,NUL,NUL
1157,2014-08-17,shopping_pos,1242.17,3.0,2014-08-24,0.0
1158,2014-08-17,shopping_pos,50.22,NUL,NUL,NUL
1159,2014-08-18,kids_pets,34.3,NUL,NUL,NUL
1160,2014-08-18,personal_care,122.23,NUL,NUL,NUL
1161,2014-08-18,shopping_pos,181.68,NUL,NUL,NUL
1162,2014-08-20,food_dining,6.45,NUL,NUL,NUL
1163,2014-08-20,grocery_net,11.7,NUL,NUL,NUL
1164,2014-08-20,personal_care,0.24,NUL,NUL,NUL
1165,2014-08-21,food_dining,2.23,NUL,NUL,NUL
1166,2014-08-21,kids_pets,144.85,NUL,NUL,NUL
1167,2014-08-21,misc_net,3.46,NUL,NUL,NUL
1168,2014-08-22,shopping_pos,477.69,NUL,NUL,NUL
1169,2014-08-22,shopping_pos,0.71,NUL,NUL,NUL
1170,2014-08-22,entertainment,26.38,NUL,NUL,NUL
1171,2014-08-22,gas_transport,81.83,NUL,NUL,NUL
1172,2014-08-22,shopping_net,164.92,NUL,NUL,NUL
1173,2014-08-22,grocery_pos,56.81,NUL,NUL,NUL
1174,2014-08-22,entertainment,91.04,NUL,NUL,NUL
1175,2014-08-23,shopping_pos,0.68,NUL,NUL,NUL
1176,2014-08-23,gas_transport,53.82,NUL,NUL,NUL
1177,2014-08-23,shopping_net,0.57,NUL,NUL,NUL
1178,2014-08-23,entertainment,62.97,NUL,NUL,NUL
1179,2014-08-23,misc_net,0.92,NUL,NUL,NUL
1180,2014-08-23,grocery_pos,29.48,NUL,NUL,NUL
1181,2014-08-24,kids_pets,62.49,NUL,NUL,NUL
1182,2014-08-24,health_fitness,3.84,NUL,NUL,NUL
1183,2014-08-24,utilities,52.22,NUL,NUL,NUL
1184,2014-08-24,entertainment,12.17,NUL,NUL,NUL
1185,2014-08-25,gas_transport,52.15,NUL,NUL,NUL
1186,2014-08-25,grocery_net,59.21,NUL,NUL,NUL
1187,2014-08-26,entertainment,82.7,NUL,NUL,NUL
1188,2014-08-27,pharmacy,9.32,NUL,NUL,NUL
1189,2014-08-27,utilities,26.76,NUL,NUL,NUL
1190,2014-08-28,utilities,57.3,NUL,NUL,NUL
1191,2014-08-28,shopping_net,458.21,NUL,NUL,NUL
1192,2014-08-28,grocery_pos,58.41,NUL,NUL,NUL
1193,2014-08-28,grocery_pos,60.56,NUL,NUL,NUL
1194,2014-08-29,gas_transport,98.22,NUL,NUL,NUL
1195,2014-08-30,shopping_net,0.9,NUL,NUL,NUL
1196,2014-08-30,utilities,49.41,NUL,NUL,NUL
1197,2014-08-30,home,61.72,NUL,NUL,NUL
1198,2014-08-31,gas_transport,67.3,NUL,NUL,NUL
1199,2014-08-31,misc_pos,3.58,NUL,NUL,NUL
1200,2014-08-31,health_fitness,115.14,NUL,NUL,NUL
1201,2014-08-31,pharmacy,170.93,NUL,NUL,NUL
1202,2014-09-02,grocery_pos,51.77,NUL,NUL,NUL
1203,2014-09-02,misc_pos,237.19,NUL,NUL,NUL
1204,2014-09-03,gas_transport,46.14,NUL,NUL,NUL
1205,2014-09-03,shopping_net,0.26,NUL,NUL,NUL
1206,2014-09-04,entertainment,33.45,NUL,NUL,NUL
1207,2014-09-04,kids_pets,35.87,NUL,NUL,NUL
1208,2014-09-04,shopping_net,66.0,NUL,NUL,NUL
1209,2014-09-05,health_fitness,14.82,NUL,NUL,NUL
1210,2014-09-05,food_dining,3.42,NUL,NUL,NUL
1211,2014-09-06,utilities,75.67,NUL,NUL,NUL
1212,2014-09-06,utilities,82.73,NUL,NUL,NUL
1213,2014-09-06,pharmacy,21.51,NUL,NUL,NUL
1214,2014-09-06,health_fitness,58.76,NUL,NUL,NUL
1215,2014-09-07,entertainment,31.82,NUL,NUL,NUL
1216,2014-09-07,entertainment,22.49,NUL,NUL,NUL
1217,2014-09-08,personal_care,10.59,NUL,NUL,NUL
1218,2014-09-11,pharmacy,8.25,NUL,NUL,NUL
1219,2014-09-12,health_fitness,161.22,NUL,NUL,NUL
1220,2014-09-12,kids_pets,88.24,NUL,NUL,NUL
1221,2014-09-12,shopping_net,1513.49,NUL,NUL,NUL
1222,2014-09-13,misc_pos,42.27,NUL,NUL,NUL
1223,2014-09-14,personal_care,15.87,NUL,NUL,NUL
1224,2014-09-15,shopping_net,2.21,NUL,NUL,NUL
1225,2014-09-16,kids_pets,34.11,NUL,NUL,NUL
1226,2014-09-17,food_dining,7.61,NUL,NUL,NUL
1227,2014-09-17,shopping_pos,0.29,NUL,NUL,NUL
1228,2014-09-18,pharmacy,53.2,NUL,NUL,NUL
1229,2014-09-18,food_dining,33.28,NUL,NUL,NUL
1230,2014-09-19,entertainment,84.99,NUL,NUL,NUL
1231,2014-09-19,gas_transport,52.12,NUL,NUL,NUL
1232,2014-09-19,shopping_pos,1.32,NUL,NUL,NUL
1233,2014-09-19,food_dining,8.64,NUL,NUL,NUL
1234,2014-09-20,entertainment,114.39,NUL,NUL,NUL
1235,2014-09-20,gas_transport,67.61,NUL,NUL,NUL
1236,2014-09-21,misc_net,6.38,NUL,NUL,NUL
1237,2014-09-21,travel,0.27,NUL,NUL,NUL
1238,2014-09-21,health_fitness,9.19,NUL,NUL,NUL
1239,2014-09-22,utilities,48.83,NUL,NUL,NUL
1240,2014-09-23,misc_net,42.52,NUL,NUL,NUL
1241,2014-09-23,gas_transport,69.21,NUL,NUL,NUL
1242,2014-09-23,food_dining,323.23,NUL,NUL,NUL
1243,2014-09-24,misc_net,10.66,NUL,NUL,NUL
1244,2014-09-24,grocery_net,21.57,NUL,NUL,NUL
1245,2014-09-26,gas_transport,68.86,NUL,NUL,NUL
1246,2014-09-26,health_fitness,37.63,NUL,NUL,NUL
1247,2014-09-26,food_dining,7.2,NUL,NUL,NUL
1248,2014-09-26,food_dining,1.52,NUL,NUL,NUL
1249,2014-09-27,kids_pets,49.83,NUL,NUL,NUL
1250,2014-09-27,kids_pets,50.34,NUL,NUL,NUL
1251,2014-09-27,gas_transport,61.41,NUL,NUL,NUL
1252,2014-09-27,grocery_net,36.35,NUL,NUL,NUL
1253,2014-09-27,personal_care,7.39,NUL,NUL,NUL
1254,2014-09-29,pharmacy,14.38,NUL,NUL,NUL
1255,2014-09-30,misc_net,2.27,NUL,NUL,NUL
1256,2014-10-02,shopping_pos,0.25,NUL,NUL,NUL
1257,2014-10-03,personal_care,5.57,NUL,NUL,NUL
1258,2014-10-03,entertainment,8.85,NUL,NUL,NUL
1259,2014-10-03,kids_pets,104.15,NUL,NUL,NUL
1260,2014-10-03,misc_pos,23.02,NUL,NUL,NUL
1261,2014-10-03,gas_transport,84.97,NUL,NUL,NUL
1262,2014-10-04,entertainment,47.97,NUL,NUL,NUL
1263,2014-10-04,kids_pets,137.99,NUL,NUL,NUL
1264,2014-10-04,health_fitness,66.5,NUL,NUL,NUL
1265,2014-10-04,misc_net,6.94,NUL,NUL,NUL
1266,2014-10-04,kids_pets,125.49,NUL,NUL,NUL
1267,2014-10-04,entertainment,22.53,NUL,NUL,NUL
1268,2014-10-05,gas_transport,73.36,NUL,NUL,NUL
1269,2014-10-05,grocery_pos,37.89,NUL,NUL,NUL
1270,2014-10-06,utilities,67.84,NUL,NUL,NUL
1271,2014-10-06,shopping_pos,26.41,NUL,NUL,NUL
1272,2014-10-06,personal_care,96.98,NUL,NUL,NUL
1273,2014-10-07,food_dining,2.54,NUL,NUL,NUL
1274,2014-10-08,pharmacy,11.79,NUL,NUL,NUL
1275,2014-10-08,personal_care,63.84,NUL,NUL,NUL
1276,2014-10-10,misc_net,1400.63,NUL,NUL,NUL
1277,2014-10-10,utilities,55.86,NUL,NUL,NUL
1278,2014-10-10,shopping_net,240.26,NUL,NUL,NUL
1279,2014-10-10,shopping_pos,55.92,1.0,2014-10-17,1.0
1280,2014-10-11,misc_pos,83.1,NUL,NUL,NUL
1281,2014-10-11,food_dining,60.54,NUL,NUL,NUL
1282,2014-10-11,shopping_net,235.08,NUL,NUL,NUL
1283,2014-10-11,gas_transport,70.87,NUL,NUL,NUL
1284,2014-10-11,shopping_net,88.27,NUL,NUL,NUL
1285,2014-10-12,personal_care,1.33,NUL,NUL,NUL
1286,2014-10-12,grocery_pos,43.85,NUL,NUL,NUL
1287,2014-10-13,shopping_net,95.32,NUL,NUL,NUL
1288,2014-10-14,food_dining,26.99,NUL,NUL,NUL
1289,2014-10-14,food_dining,1.33,NUL,NUL,NUL
1290,2014-10-16,misc_pos,14.61,NUL,NUL,NUL
1291,2014-10-17,grocery_pos,43.87,NUL,NUL,NUL
1292,2014-10-17,kids_pets,18.68,NUL,NUL,NUL
1293,2014-10-17,health_fitness,0.32,NUL,NUL,NUL
1294,2014-10-17,gas_transport,63.03,NUL,NUL,NUL
1295,2014-10-17,gas_transport,61.52,NUL,NUL,NUL
1296,2014-10-17,travel,2.18,NUL,NUL,NUL
1297,2014-10-18,misc_pos,90.56,NUL,NUL,NUL
1298,2014-10-18,misc_net,20.31,NUL,NUL,NUL
1299,2014-10-18,utilities,37.34,NUL,NUL,NUL
1300,2014-10-18,shopping_pos,22.02,NUL,NUL,NUL
1301,2014-10-18,gas_transport,67.05,NUL,NUL,NUL
1302,2014-10-19,entertainment,12.17,NUL,NUL,NUL
1303,2014-10-19,utilities,65.74,NUL,NUL,NUL
1304,2014-10-19,shopping_pos,9.65,NUL,NUL,NUL
1305,2014-10-23,pharmacy,25.78,NUL,NUL,NUL
1306,2014-10-23,grocery_pos,57.47,NUL,NUL,NUL
1307,2014-10-23,entertainment,0.55,NUL,NUL,NUL
1308,2014-10-24,kids_pets,20.1,NUL,NUL,NUL
1309,2014-10-24,misc_pos,0.98,NUL,NUL,NUL
1310,2014-10-25,shopping_pos,0.22,NUL,NUL,NUL
1311,2014-10-25,shopping_net,4.44,NUL,NUL,NUL
1312,2014-10-25,gas_transport,55.72,NUL,NUL,NUL
1313,2014-10-25,shopping_net,1234.83,NUL,NUL,NUL
1314,2014-10-26,health_fitness,2.1,NUL,NUL,NUL
1315,2014-10-27,health_fitness,8.67,NUL,NUL,NUL
1316,2014-10-27,shopping_net,0.34,NUL,NUL,NUL
1317,2014-10-29,food_dining,133.21,NUL,NUL,NUL
1318,2014-10-30,grocery_net,44.79,NUL,NUL,NUL
1319,2014-10-31,misc_pos,0.75,NUL,NUL,NUL
1320,2014-10-31,utilities,64.34,NUL,NUL,NUL
1321,2014-10-31,gas_transport,74.11,NUL,NUL,NUL
1322,2014-10-31,food_dining,0.44,NUL,NUL,NUL
1323,2014-11-01,food_dining,4.7,NUL,NUL,NUL
1324,2014-11-01,misc_net,0.48,NUL,NUL,NUL
1325,2014-11-01,utilities,37.43,NUL,NUL,NUL
1326,2014-11-01,shopping_net,77.26,NUL,NUL,NUL
1327,2014-11-01,travel,0.57,NUL,NUL,NUL
1328,2014-11-01,misc_net,102.16,NUL,NUL,NUL
1329,2014-11-01,misc_pos,48.44,NUL,NUL,NUL
1330,2014-11-02,gas_transport,51.64,NUL,NUL,NUL
1331,2014-11-02,pharmacy,9.01,NUL,NUL,NUL
1332,2014-11-02,misc_net,20.9,NUL,NUL,NUL
1333,2014-11-03,misc_pos,0.25,NUL,NUL,NUL
1334,2014-11-07,pharmacy,6.8,NUL,NUL,NUL
1335,2014-11-07,misc_pos,0.27,NUL,NUL,NUL
1336,2014-11-07,misc_pos,18.1,NUL,NUL,NUL
1337,2014-11-07,travel,1095.54,NUL,NUL,NUL
1338,2014-11-08,kids_pets,45.37,NUL,NUL,NUL
1339,2014-11-08,shopping_net,71.96,NUL,NUL,NUL
1340,2014-11-09,entertainment,28.78,NUL,NUL,NUL
1341,2014-11-09,gas_transport,62.68,NUL,NUL,NUL
1342,2014-11-11,gas_transport,61.5,NUL,NUL,NUL
1343,2014-11-11,shopping_net,30.01,NUL,NUL,NUL
1344,2014-11-13,travel,399.15,NUL,NUL,NUL
1345,2014-11-13,pharmacy,4.99,NUL,NUL,NUL
1346,2014-11-14,shopping_net,989.09,NUL,NUL,NUL
1347,2014-11-14,kids_pets,11.09,NUL,NUL,NUL
1348,2014-11-14,personal_care,103.82,NUL,NUL,NUL
1349,2014-11-14,utilities,32.21,NUL,NUL,NUL
1350,2014-11-14,pharmacy,27.18,NUL,NUL,NUL
1351,2014-11-14,personal_care,1.8,NUL,NUL,NUL
1352,2014-11-14,pharmacy,4.16,NUL,NUL,NUL
1353,2014-11-14,gas_transport,48.57,NUL,NUL,NUL
